"","Entry","ExptA","Mno","restrt","Expt","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Des1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT.x","HigherT","richness","value","Mean.value","value.st","unit.types","unit.types2","maxTscale","logMaxTime","logY","logS","TG1","Study","minval","maxval","logY.rs","logSc","logSmax","logSmaxc"
"170","1109","344",1238,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"16","638",0.0251,"-3.6857","N","Y","N",6,1115,970.833333333333,1.14849785407725,"mass","biomass",0.0251,-3.6848874328444,7.01660968389422,1.79175946922805,"1","135",805,1115,7.01660968389422,-0.287682072451781,1.79175946922805,0
"171","1110","343",1239,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"17","638",0.0266,"-3.6251","N","Y","N",1,8.425,10,0.8425,"mass","biomass",0.0266,-3.62684406319448,2.13120347623843,0,"1","135",8.425,11.25,2.13120347623843,-2.07944154167984,1.79175946922805,0
"172","1110","343",1239,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"17","638",0.0266,"-3.6251","N","Y","N",3,10.325,10,1.0325,"mass","biomass",0.0266,-3.62684406319448,2.3345681388471,1.09861228866811,"1","135",8.425,11.25,2.3345681388471,-0.980829253011726,1.79175946922805,0
"173","1110","343",1239,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"17","638",0.0266,"-3.6251","N","Y","N",6,11.25,10,1.125,"mass","biomass",0.0266,-3.62684406319448,2.42036812865043,1.79175946922805,"1","135",8.425,11.25,2.42036812865043,-0.287682072451781,1.79175946922805,0
"174","1111","342",1240,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"18","638",0.0282,"-3.568","N","Y","N",1,1377.5,1424.16666666667,0.967232299590404,"mass","biomass",0.0282,-3.56843330103807,7.22802554102707,0,"1","135",1377.5,1447.5,7.22802554102707,-2.07944154167984,1.79175946922805,0
"175","1111","342",1240,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"18","638",0.0282,"-3.568","N","Y","N",3,1447.5,1424.16666666667,1.0163838502048,"mass","biomass",0.0282,-3.56843330103807,7.27759320944715,1.09861228866811,"1","135",1377.5,1447.5,7.27759320944715,-0.980829253011726,1.79175946922805,0
"176","1111","342",1240,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"18","638",0.0282,"-3.568","N","Y","N",6,1447.5,1424.16666666667,1.0163838502048,"mass","biomass",0.0282,-3.56843330103807,7.27759320944715,1.79175946922805,"1","135",1377.5,1447.5,7.27759320944715,-0.287682072451781,1.79175946922805,0
"177","1112","350",1241,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"19","638",0.0298,"-3.5139","N","Y","N",1,14.425,13.9083333333333,1.03714799281007,"mass","biomass",0.0298,-3.51324688547078,2.66896281239416,0,"1","135",13.375,14.425,2.66896281239416,-2.07944154167984,1.79175946922805,0
"178","1112","350",1241,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"19","638",0.0298,"-3.5139","N","Y","N",3,13.925,13.9083333333333,1.00119832234871,"mass","biomass",0.0298,-3.51324688547078,2.63368578581335,1.09861228866811,"1","135",13.375,14.425,2.63368578581335,-0.980829253011726,1.79175946922805,0
"179","1112","350",1241,"control","346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"19","638",0.0298,"-3.5139","N","Y","N",6,13.375,13.9083333333333,0.961653684841222,"mass","biomass",0.0298,-3.51324688547078,2.59338729278207,1.79175946922805,"1","135",13.375,14.425,2.59338729278207,-0.287682072451781,1.79175946922805,0
"180","1142","437",1242,"control","437","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",1,241.6066,306.426,0.788466383400886,"mass","biomass",1.8333,0.606117621586842,5.48731078356833,0,"1","164",241.6066,365.06,5.48731078356833,-2.07944154167984,2.07944154167984,0.287682072451781
"181","1142","437",1242,"control","437","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",2,315.1316,306.426,1.0284101218565,"mass","biomass",1.8333,0.606117621586842,5.75299032935857,0.693147180559945,"1","164",241.6066,365.06,5.75299032935857,-1.38629436111989,2.07944154167984,0.287682072451781
"182","1142","437",1242,"control","437","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",4,365.06,306.426,1.19134799266381,"mass","biomass",1.8333,0.606117621586842,5.90006172363464,1.38629436111989,"1","164",241.6066,365.06,5.90006172363464,-0.693147180559945,2.07944154167984,0.287682072451781
"183","1142","437",1242,"control","437","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",8,303.9058,306.426,0.991775502078805,"mass","biomass",1.8333,0.606117621586842,5.71671778496603,2.07944154167984,"1","164",241.6066,365.06,5.71671778496603,0,2.07944154167984,0.287682072451781
"184","1143","438",1243,"red","438","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",1,256.6574,272.3661,0.942325054402879,"mass","biomass",1.8333,0.606117621586842,5.54774212163175,0,"1","164",252.9732,299.169,5.54774212163175,-2.07944154167984,2.07944154167984,0.287682072451781
"185","1143","438",1243,"red","438","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",2,299.169,272.3661,1.09840762121277,"mass","biomass",1.8333,0.606117621586842,5.70100863110681,0.693147180559945,"1","164",252.9732,299.169,5.70100863110681,-1.38629436111989,2.07944154167984,0.287682072451781
"186","1143","438",1243,"red","438","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",4,252.9732,272.3661,0.928798407731359,"mass","biomass",1.8333,0.606117621586842,5.53328355426291,1.38629436111989,"1","164",252.9732,299.169,5.53328355426291,-0.693147180559945,2.07944154167984,0.287682072451781
"187","1143","438",1243,"red","438","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",8,280.6648,272.3661,1.03046891665299,"mass","biomass",1.8333,0.606117621586842,5.63716107472075,2.07944154167984,"1","164",252.9732,299.169,5.63716107472075,0,2.07944154167984,0.287682072451781
"188","1144","439",1244,"control","439","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",1,94.5753,123.996425,0.762726022141364,"mass","biomass",1.8333,0.606117621586842,4.54939634259971,0,"1","164",94.5753,159.6029,4.54939634259971,-2.07944154167984,2.07944154167984,0.287682072451781
"189","1144","439",1244,"control","439","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",2,116.1011,123.996425,0.936326188436481,"mass","biomass",1.8333,0.606117621586842,4.75446136324983,0.693147180559945,"1","164",94.5753,159.6029,4.75446136324983,-1.38629436111989,2.07944154167984,0.287682072451781
"190","1144","439",1244,"control","439","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",4,159.6029,123.996425,1.28715727086487,"mass","biomass",1.8333,0.606117621586842,5.07268885527669,1.38629436111989,"1","164",94.5753,159.6029,5.07268885527669,-0.693147180559945,2.07944154167984,0.287682072451781
"191","1144","439",1244,"control","439","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",8,125.7064,123.996425,1.01379051855729,"mass","biomass",1.8333,0.606117621586842,4.83394902917677,2.07944154167984,"1","164",94.5753,159.6029,4.83394902917677,0,2.07944154167984,0.287682072451781
"192","1145","440",1245,"red","440","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",1,108.6565,114.021225,0.952949768782084,"mass","biomass",1.8333,0.606117621586842,4.68819153003954,0,"1","164",92.4654,143.0055,4.68819153003954,-2.07944154167984,2.07944154167984,0.287682072451781
"193","1145","440",1245,"red","440","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",2,143.0055,114.021225,1.25420069815949,"mass","biomass",1.8333,0.606117621586842,4.96288309105874,0.693147180559945,"1","164",92.4654,143.0055,4.96288309105874,-1.38629436111989,2.07944154167984,0.287682072451781
"194","1145","440",1245,"red","440","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",4,111.9575,114.021225,0.981900518960395,"mass","biomass",1.8333,0.606117621586842,4.71811933499459,1.38629436111989,"1","164",92.4654,143.0055,4.71811933499459,-0.693147180559945,2.07944154167984,0.287682072451781
"195","1145","440",1245,"red","440","Rixen & Mulder, Oecologia 2005","TD",1,"SST","g m-2","T",1,4,8,"220","120",1.8333,"0.6061","N","Y","N",8,92.4654,114.021225,0.810949014098033,"mass","biomass",1.8333,0.606117621586842,4.52683452048866,2.07944154167984,"1","164",92.4654,143.0055,4.52683452048866,0,2.07944154167984,0.287682072451781
"198","1178","445",1246,"incr","445","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,115.8416,144.2943,0.802814802802328,"mass","biomass",0.4444,-0.811030221216662,4.75222374069672,0,"1","166",115.8416,172.747,4.75222374069672,-2.07944154167984,1.38629436111989,-0.405465108108164
"199","1178","445",1246,"incr","445","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,172.747,144.2943,1.19718519719767,"mass","biomass",0.4444,-0.811030221216662,5.15182809636095,1.38629436111989,"1","166",115.8416,172.747,5.15182809636095,-0.693147180559945,1.38629436111989,-0.405465108108164
"200","1179","446",1247,"control","446","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,115.9689,143.29295,0.809313368173382,"mass","biomass",0.4444,-0.811030221216662,4.75332205171193,0,"1","166",115.9689,170.617,4.75332205171193,-2.07944154167984,1.38629436111989,-0.405465108108164
"201","1179","446",1247,"control","446","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,170.617,143.29295,1.19068663182662,"mass","biomass",0.4444,-0.811030221216662,5.13942127839313,1.38629436111989,"1","166",115.9689,170.617,5.13942127839313,-0.693147180559945,1.38629436111989,-0.405465108108164
"202","1180","447",1248,"incr","447","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,68.2261,83.40615,0.817998432969272,"mass","biomass",0.4444,-0.811030221216662,4.22282718958645,0,"1","166",68.2261,98.5862,4.22282718958645,-2.07944154167984,1.38629436111989,-0.405465108108164
"203","1180","447",1248,"incr","447","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,98.5862,83.40615,1.18200156703073,"mass","biomass",0.4444,-0.811030221216662,4.59093129238131,1.38629436111989,"1","166",68.2261,98.5862,4.59093129238131,-0.693147180559945,1.38629436111989,-0.405465108108164
"204","1181","448",1249,"control","448","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,71.9034,83.3837,0.862319614025283,"mass","biomass",0.4444,-0.811030221216662,4.27532355150882,0,"1","166",71.9034,94.864,4.27532355150882,-2.07944154167984,1.38629436111989,-0.405465108108164
"205","1181","448",1249,"control","448","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,94.864,83.3837,1.13768038597472,"mass","biomass",0.4444,-0.811030221216662,4.55244428696501,1.38629436111989,"1","166",71.9034,94.864,4.55244428696501,-0.693147180559945,1.38629436111989,-0.405465108108164
"206","1182","449",1250,"incr","449","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","730",0.5,"-0.6931","N","Y","Y",1,78.6615,96.2709,0.81708491350969,"mass","biomass",0.5,-0.693147180559945,4.36515383623451,0,"1","166",78.6615,113.8803,4.36515383623451,-2.07944154167984,1.38629436111989,-0.405465108108164
"207","1182","449",1250,"incr","449","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","730",0.5,"-0.6931","N","Y","Y",4,113.8803,96.2709,1.18291508649031,"mass","biomass",0.5,-0.693147180559945,4.73514789675832,1.38629436111989,"1","166",78.6615,113.8803,4.73514789675832,-0.693147180559945,1.38629436111989,-0.405465108108164
"208","1183","450",1251,"control","450","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","730",0.5,"-0.6931","N","Y","Y",1,84.0425,84.1556,0.998656060915732,"mass","biomass",0.5,-0.693147180559945,4.43132262327352,0,"1","166",84.0425,84.2687,4.43132262327352,-2.07944154167984,1.38629436111989,-0.405465108108164
"209","1183","450",1251,"control","450","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","730",0.5,"-0.6931","N","Y","Y",4,84.2687,84.1556,1.00134393908427,"mass","biomass",0.5,-0.693147180559945,4.43401050306031,1.38629436111989,"1","166",84.0425,84.2687,4.43401050306031,-0.693147180559945,1.38629436111989,-0.405465108108164
"210","1184","451",1252,"incr","451","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","Y","N","Y",1,133.0175,150.50875,0.883785826405441,"mass","biomass",0.8889,-0.117770535734508,4.89048069851337,0,"1","166",133.0175,168,4.89048069851337,-2.07944154167984,1.38629436111989,-0.405465108108164
"211","1184","451",1252,"incr","451","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","Y","N","Y",4,168,150.50875,1.11621417359456,"mass","biomass",0.8889,-0.117770535734508,5.12396397940326,1.38629436111989,"1","166",133.0175,168,5.12396397940326,-0.693147180559945,1.38629436111989,-0.405465108108164
"212","1185","451",1253,"incr","451","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"730","821.25",0.8889,"-0.1178","Y","Y","Y",1,132.5497,136.9812,0.967648845242997,"mass","biomass",0.8889,-0.117770535734508,4.8869576694356,0,"1","166",132.5497,141.4127,4.8869576694356,-2.07944154167984,1.38629436111989,-0.405465108108164
"213","1185","451",1253,"incr","451","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"730","821.25",0.8889,"-0.1178","Y","Y","Y",4,141.4127,136.9812,1.032351154757,"mass","biomass",0.8889,-0.117770535734508,4.95168256555372,1.38629436111989,"1","166",132.5497,141.4127,4.95168256555372,-0.693147180559945,1.38629436111989,-0.405465108108164
"214","1186","452",1254,"control","452","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","Y","N","Y",1,138.57,157.495,0.879837455157306,"mass","biomass",0.8889,-0.117770535734508,4.93137561311062,0,"1","166",138.57,176.42,4.93137561311062,-2.07944154167984,1.38629436111989,-0.405465108108164
"215","1186","452",1254,"control","452","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","Y","N","Y",4,176.42,157.495,1.12016254484269,"mass","biomass",0.8889,-0.117770535734508,5.17286751583062,1.38629436111989,"1","166",138.57,176.42,5.17286751583062,-0.693147180559945,1.38629436111989,-0.405465108108164
"216","1187","452",1255,"control","452","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"730","821.25",0.8889,"-0.1178","Y","Y","Y",1,128.6836,140.9608,0.912903445496904,"mass","biomass",0.8889,-0.117770535734508,4.857356678355,0,"1","166",128.6836,153.238,4.857356678355,-2.07944154167984,1.38629436111989,-0.405465108108164
"217","1187","452",1255,"control","452","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"730","821.25",0.8889,"-0.1178","Y","Y","Y",4,153.238,140.9608,1.0870965545031,"mass","biomass",0.8889,-0.117770535734508,5.03199226832467,1.38629436111989,"1","166",128.6836,153.238,5.03199226832467,-0.693147180559945,1.38629436111989,-0.405465108108164
"218","1188","453",1256,"incr","453","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",1,47.2,56.4,0.836879432624114,"mass","biomass",0.3636,-1.01170091667881,3.85439389259151,0,"1","166",47.2,65.6,3.85439389259151,-2.07944154167984,1.38629436111989,-0.405465108108164
"219","1188","453",1256,"incr","453","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",4,65.6,56.4,1.16312056737589,"mass","biomass",0.3636,-1.01170091667881,4.18357569595004,1.38629436111989,"1","166",47.2,65.6,4.18357569595004,-0.693147180559945,1.38629436111989,-0.405465108108164
"220","1189","454",1257,"control","454","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",1,39.2625,41.94375,0.936075100581136,"mass","biomass",0.3636,-1.01170091667881,3.67026986486476,0,"1","166",39.2625,44.625,3.67026986486476,-2.07944154167984,1.38629436111989,-0.405465108108164
"221","1189","454",1257,"control","454","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",4,44.625,41.94375,1.06392489941886,"mass","biomass",0.3636,-1.01170091667881,3.7982942400998,1.38629436111989,"1","166",39.2625,44.625,3.7982942400998,-0.693147180559945,1.38629436111989,-0.405465108108164
"224","1190","455",1258,"incr","455","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",1,14.72,19.44,0.757201646090535,"mass","biomass",0.3636,-1.01170091667881,2.68920711330073,0,"1","166",14.72,24.16,2.68920711330073,-2.07944154167984,1.38629436111989,-0.405465108108164
"225","1190","455",1258,"incr","455","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",4,24.16,19.44,1.24279835390946,"mass","biomass",0.3636,-1.01170091667881,3.18469837306661,1.38629436111989,"1","166",14.72,24.16,3.18469837306661,-0.693147180559945,1.38629436111989,-0.405465108108164
"226","1191","456",1259,"control","456","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",1,11.36,15.7,0.723566878980892,"mass","biomass",0.3636,-1.01170091667881,2.43009841329301,0,"1","166",11.36,20.04,2.43009841329301,-2.07944154167984,1.38629436111989,-0.405465108108164
"227","1191","456",1259,"control","456","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",4,20.04,15.7,1.27643312101911,"mass","biomass",0.3636,-1.01170091667881,2.99773027621666,1.38629436111989,"1","166",11.36,20.04,2.99773027621666,-0.693147180559945,1.38629436111989,-0.405465108108164
"228","1192","457",1260,"incr","457","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,134.427,155.4919,0.864527348369915,"mass","biomass",0.4444,-0.811030221216662,4.90102130076992,0,"1","166",134.427,176.5568,4.90102130076992,-2.07944154167984,1.38629436111989,-0.405465108108164
"229","1192","457",1260,"incr","457","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,176.5568,155.4919,1.13547265163009,"mass","biomass",0.4444,-0.811030221216662,5.17364263763381,1.38629436111989,"1","166",134.427,176.5568,5.17364263763381,-0.693147180559945,1.38629436111989,-0.405465108108164
"230","1193","458",1261,"control","458","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,137.7869,161.81305,0.851519083287782,"mass","biomass",0.4444,-0.811030221216662,4.92570828874852,0,"1","166",137.7869,185.8392,4.92570828874852,-2.07944154167984,1.38629436111989,-0.405465108108164
"231","1193","458",1261,"control","458","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,185.8392,161.81305,1.14848091671222,"mass","biomass",0.4444,-0.811030221216662,5.22488178367458,1.38629436111989,"1","166",137.7869,185.8392,5.22488178367458,-0.693147180559945,1.38629436111989,-0.405465108108164
"232","1194","459",1262,"incr","459","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","730",0.5,"-0.6931","N","Y","Y",1,19.8502,25.5796,0.776016825908146,"mass","biomass",0.5,-0.693147180559945,2.98821408264919,0,"1","166",19.8502,31.309,2.98821408264919,-2.07944154167984,1.38629436111989,-0.405465108108164
"233","1194","459",1262,"incr","459","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","730",0.5,"-0.6931","N","Y","Y",4,31.309,25.5796,1.22398317409185,"mass","biomass",0.5,-0.693147180559945,3.44390559615053,1.38629436111989,"1","166",19.8502,31.309,3.44390559615053,-0.693147180559945,1.38629436111989,-0.405465108108164
"234","1195","460",1263,"control","460","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","730",0.5,"-0.6931","N","Y","Y",1,19.0637,25.67335,0.742548206603346,"mass","biomass",0.5,-0.693147180559945,2.94778600320598,0,"1","166",19.0637,32.283,2.94778600320598,-2.07944154167984,1.38629436111989,-0.405465108108164
"235","1195","460",1263,"control","460","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","730",0.5,"-0.6931","N","Y","Y",4,32.283,25.67335,1.25745179339665,"mass","biomass",0.5,-0.693147180559945,3.47454077588637,1.38629436111989,"1","166",19.0637,32.283,3.47454077588637,-0.693147180559945,1.38629436111989,-0.405465108108164
"236","1196","461",1264,"incr","461","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","638.75",0.5714,"-0.5596","N","Y","Y",1,83.016,88.12315,0.942045308185193,"mass","biomass",0.5714,-0.559665789185464,4.41903336030298,0,"1","166",83.016,93.2303,4.41903336030298,-2.07944154167984,1.38629436111989,-0.405465108108164
"237","1196","461",1264,"incr","461","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","638.75",0.5714,"-0.5596","N","Y","Y",4,93.2303,88.12315,1.05795469181481,"mass","biomass",0.5714,-0.559665789185464,4.53507277615176,1.38629436111989,"1","166",83.016,93.2303,4.53507277615176,-0.693147180559945,1.38629436111989,-0.405465108108164
"238","1197","462",1265,"control","462","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","638.75",0.5714,"-0.5596","N","Y","Y",1,76.7606,74.26515,1.0336018980639,"mass","biomass",0.5714,-0.559665789185464,4.34069148768008,0,"1","166",71.7697,76.7606,4.34069148768008,-2.07944154167984,1.38629436111989,-0.405465108108164
"239","1197","462",1265,"control","462","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","638.75",0.5714,"-0.5596","N","Y","Y",4,71.7697,74.26515,0.966398101936103,"mass","biomass",0.5714,-0.559665789185464,4.27346238141374,1.38629436111989,"1","166",71.7697,76.7606,4.27346238141374,-0.693147180559945,1.38629436111989,-0.405465108108164
"240","1198","463",1266,"incr","463","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,55.3525,52.03625,1.06372961156886,"mass","biomass",0.4444,-0.811030221216662,4.01372182525298,0,"1","166",48.72,55.3525,4.01372182525298,-2.07944154167984,1.38629436111989,-0.405465108108164
"241","1198","463",1266,"incr","463","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,48.72,52.03625,0.936270388431142,"mass","biomass",0.4444,-0.811030221216662,3.88608962340164,1.38629436111989,"1","166",48.72,55.3525,3.88608962340164,-0.693147180559945,1.38629436111989,-0.405465108108164
"242","1199","464",1267,"control","464","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,54.8025,59.20625,0.925620183679932,"mass","biomass",0.4444,-0.811030221216662,4.00373581335135,0,"1","166",54.8025,63.61,4.00373581335135,-2.07944154167984,1.38629436111989,-0.405465108108164
"243","1199","464",1267,"control","464","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,63.61,59.20625,1.07437981632007,"mass","biomass",0.4444,-0.811030221216662,4.15277069069071,1.38629436111989,"1","166",54.8025,63.61,4.15277069069071,-0.693147180559945,1.38629436111989,-0.405465108108164
"244","1200","465",1268,"incr","465","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,94.775,107.6375,0.880501683892695,"mass","biomass",0.4444,-0.811030221216662,4.5515056614024,0,"1","166",94.775,120.5,4.5515056614024,-2.07944154167984,1.38629436111989,-0.405465108108164
"245","1200","465",1268,"incr","465","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,120.5,107.6375,1.1194983161073,"mass","biomass",0.4444,-0.811030221216662,4.79164975293071,1.38629436111989,"1","166",94.775,120.5,4.79164975293071,-0.693147180559945,1.38629436111989,-0.405465108108164
"246","1201","466",1269,"control","466","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,79.075,90.9875,0.869075422448138,"mass","biomass",0.4444,-0.811030221216662,4.37039676919171,0,"1","166",79.075,102.9,4.37039676919171,-2.07944154167984,1.38629436111989,-0.405465108108164
"247","1201","466",1269,"control","466","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,102.9,90.9875,1.13092457755186,"mass","biomass",0.4444,-0.811030221216662,4.63375764284,1.38629436111989,"1","166",79.075,102.9,4.63375764284,-0.693147180559945,1.38629436111989,-0.405465108108164
"248","1202","467",1270,"incr","467","Kirwan et al, J Ecol 2007","TD",1,"SST","g m-2","T",2,2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,86.725,98.7125,0.878561479042674,"mass","biomass",0.4444,-0.811030221216662,4.46274219285581,0,"1","166",86.725,110.7,4.46274219285581,-2.07944154167984,1.38629436111989,-0.405465108108164
